ツイートID,ツイート時刻,ツイート本文,いいね数,リツイート数,ID,ユーザー名,アカウント名,自己紹介文,フォロー数,フォロワー数,アカウント作成日時,自分のフォロー状況,アイコン画像URL,ヘッダー画像URL,WEBサイト
1620988602464481281,2023-02-02_12:32:53,"RT @yua98_2525: 描いて動かして歌って遊ぶ、
""セルフ受肉型関西人Vクリエイター""の
『シラツユ アヤ』です！🎨🎤🎮 

YouTube⇀https://t.co/H35V7Q3pNl

Skeb⇀https://t.co/7a0VH1ablI

マシュマロ⇀ht…",0,32,1301122091954049024,Rosetta_Nia,ロゼッタちゃん™@悪食系Vtuber🍽,煉獄に住む悪食の悪魔　人間なんて嫌いだ　パクチーを食うと死ぬ,928,1718,2020-09-02_20:39:08,False,http://pbs.twimg.com/profile_images/1617883359061110784/e02ftHjV_normal.jpg,,
1620988600325386240,2023-02-02_12:32:53,マシュマロはあるけど感想置き場じゃなくて雑談運用をしてます　好きなアイス教えて～とか,1,0,1011230935105208321,yakijakejake,朝の光🤍ティア143こ22b,新刊の締切は7日‼️‼️‼️ 繋がる前にご一読を→https://t.co/j0GddsZzDa,87,172,2018-06-25_21:53:37,False,http://pbs.twimg.com/profile_images/1615138745543692289/iFklhPzW_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,https://t.co/9S8C9piWtf
1620988586811355138,2023-02-02_12:32:50,ﾍﾞｲｸﾄﾞ ﾏｼｭﾏﾛ♪,0,0,1154733646273601536,josephwaphwa,ｼﾞｮｾﾞﾌﾜﾌﾜ bot,ｼﾞｮｾﾞﾌﾜﾌﾜ botです。おっとりしていますが、話しかけたらちゃんと返事をします。つぶやきは随時更新中。自動でフォロバします。0〜7時の間は眠っています。⚠️元のキャラクターとかけ離れていますので、苦手な方は御注意ください。,26,27,2019-07-26_21:42:10,False,http://pbs.twimg.com/profile_images/1455355857160773632/YIiKOesu_normal.jpg,,https://t.co/REtFCN3pbi
1620988505618026496,2023-02-02_12:32:30,"RT @mefuchannel: \('ω')/ お絵描き好きなビールの妖精です。
「めふちゃん」て雑に呼んでくれたら喜ぶよ？

🍺Youtube
https://t.co/EKS3QmQicg

🍺FANBOX
https://t.co/DXHOxLQcXc

🍺マシュマロ…",0,171,922097415880024066,ShiratakiYahhow,しらたき🐭,vtuber追っかけでプラモ好きな狩人 褐色はいいぞ/ 👓💌🐱/🦊🎨💤/🍐/☘😻🖤☕️🍷🕊🔮/👑🥂/🗝💭/アイコン:月森あまね様(@_amane465 ),2104,1172,2017-10-22_22:48:50,False,http://pbs.twimg.com/profile_images/1612497462383751169/URmR1D9f_normal.jpg,,
1620988433471799296,2023-02-02_12:32:13,"RT @senjyushi_game: 🌹新カード登場🌹

🔫スナイダー(CV. #柿原徹也 )🔫

「【マシュマロ包みのポゼッシヴ】スナイダー」ピックアップガチャ開催中🎉
「Brother Trade Cafe」のイベントPtアップ効果付🙌

🕒ガチャ開催期間🕒
 ～ 202…",0,420,1463632455118827526,baruto_natsume_,彩(情緒不安定中),20 ¦ 雑多垢¦ あんスタ ¦ 原神 ¦ スタマイ¦ 無言フォロー○ ¦ フォローする際は🔗を必読🙏🏻💭 ←ご自由に💁🏻𝑤𝑒𝑙𝑐𝑜𝑚𝑒 ic☞るい よろしくお願いします！コノヤロウ！！,715,513,2021-11-25_07:15:56,False,http://pbs.twimg.com/profile_images/1609205543146504192/5_adKIAQ_normal.jpg,,https://t.co/QA9RMKvQ4f
1620988399028162560,2023-02-02_12:32:05,駒「うん？小腹がすいたとな？そうさなあ、ではもらい物のギモーヴを頂くとしようか。ギモーヴはフランスの伝統菓子でな。平たく言えばフランスのマシュマロだ。本日は手作りの苺ソースをかけて食べるとしようか。丁度漬けていた花の砂糖漬けも出来上がる頃合いだろう。一息つくか。」,0,0,4661805308,komasawasweets,お菓子が大好きな駒沢さんbot,駒沢さんがお菓子を作ったり食べたりしているだけのbot。たまに雪くんやその他諸々一緒にいます。,32,19,2015-12-27_23:39:57,False,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,,
1620988396272484353,2023-02-02_12:32:04,さーたんが焼きマシュマロ美味しく食べてて私も食べたくなっちゃった,0,0,1598191823280693248,scent_prayer___,祈,inori 🌫️ 香初心者、美術、戯言をよく吐く,119,100,2022-12-01_14:47:04,False,http://pbs.twimg.com/profile_images/1601048306695565312/yaEL7eXW_normal.jpg,,
1620988356313354240,2023-02-02_12:31:55,"RT @daily_simaenaga: きょうもおつかれさま。
シマエナガ過多な
マシュマロココアどうぞ。 https://t.co/fknt6JEcSE",0,1601,3232632788,edanohito,枝豆,"雑に呟く。
2020.1.11自己免疫性脳炎やった人。L'Arc~en~CielとHYDEさんがすき。
あと漫画。
あとうさぎさん。
あとお笑い。
RT激多注意🙄",700,231,2015-06-01_22:53:39,False,http://pbs.twimg.com/profile_images/1620392024452272130/rFD5P_KA_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,
1621302903263854592,2023-02-03_09:21:49,"なにこのタグ？トレンド？
と思ったら、、、

それでめっっっちゃフォロワーさん減ってたのか、、、

(私は解除とかしてません)

連携アプリの影響みたい。
アプリ連携されてるみなさまごちゅういください(もう読めないかな)

#全員凍結
#凍結祭り",871,206,294377582,Megumi_Ogata,緒方恵美@30周年補完計画進行中🔥,声を使う仕事を中心によろずエンタメ屋。宣伝アカウントです。オガタ入門は映像も音楽も常に「最新作」気に入ったら遡ってね。★事務所 https://t.co/RMTWRLi88E★Instagram https://t.co/3iXZB6xSoS,501,443561,2011-05-07_10:38:32,False,http://pbs.twimg.com/profile_images/474834931869163520/Jw8IcGNW_normal.jpeg,http://abs.twimg.com/images/themes/theme9/bg.gif,https://t.co/eIFx0OenpZ
1620804140564901891,2023-02-02_00:19:54,もうすぐフォロワーさん40万人なので、布教してもらえたら嬉しいです🖤 https://t.co/HXvUUsRs0O,2385,327,154889665,shizuku_chun,穂南しずく🐙🌊 コミケ新作FGO写真集通販❤︎,原神/FGO/tights好きなCosplayer🐻 通販☞ https://t.co/bjdDUO1v6L 無断転載・ AI化NG× 日常(@shizuku_o8o ),1013,399196,2010-06-12_23:01:02,False,http://pbs.twimg.com/profile_images/1304513445526556672/zZ5T17Qg_normal.jpg,http://abs.twimg.com/images/themes/theme4/bg.gif,https://t.co/hyRiQjdQ6f
1621109721108475904,2023-02-02_20:34:10,"旅する喫茶のメニューを1冊に込めたレシピ本が本日ついに発売です。様々なカレーやデザート、喫茶メニューを50レシピ以上を収録しました。

「泊まれる喫茶店」という新店舗への挑戦の前にこうして出版できる事に身が引き締まると共にいつも応援してくれているフォロワーさんにとても感謝しています。 https://t.co/vBTXEJT6J6",1529,199,221027334,tsunekawa_,クリームソーダ職人/旅する喫茶,夢は理想の喫茶店を開くこと #旅する喫茶 という活動をしてます。クリームソーダ職人でファッションデザイナー(@HiroyaTsunekawa)/#旅するクリームソーダ と #休日喫茶部/本は3冊出版。レシピ本「空色の喫茶店Recipe」ご依頼ありましたらDMまたはhttps://t.co/Ns1sYzHHEIへ,1255,183877,2010-11-29_23:54:13,False,http://pbs.twimg.com/profile_images/1581628615942631425/VGX3JbBu_normal.jpg,http://abs.twimg.com/images/themes/theme9/bg.gif,https://t.co/canlLfCoRZ
1621370120152186880,2023-02-03_13:48:54,毛だけを切る毛蟹(毛探偵ネタ)をフォロワーさんに送りつける簡単なお仕事,0,0,769079864,Tuki_kuro_bot,ツキクロbot,王子が大好きなツキクロのbot。おわかれはぶろっく,348,262,2012-08-20_17:03:43,False,http://pbs.twimg.com/profile_images/2531552750/image_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,
1621370116821876737,2023-02-03_13:48:54,"RT @tuscanblue2015: 凍結祭りの凍結基準は謎ですが多く出ている推測をまとめると、

・定型文で定期ツイート設定してるアカ
・定型文で外部誘導してるアカ
・bot設定してるアカ
・フォロワーさんが多い創作仕事アカ
・上記の複合タイプ

…のアカ凍結が多いみたい。",0,2446,1180342003852181504,miya_nekoko,弥夜,成人済み 文字書き 復活ザンツナメインに27受け twst️🦁️受け すだちアシュムラ中心にジャンル雑多の主人公愛され 自分の性癖にしか配慮してない 発言は全て個人の解釈です 詳細は固定ツイ 支部→https://t.co/WlQyetu75X,17,381,2019-10-05_13:40:46,False,http://pbs.twimg.com/profile_images/1571796243931869186/qureusT8_normal.png,,https://t.co/w4QpeMYr0j
1621370116494753792,2023-02-03_13:48:54,@yagami_aoiii んー、オワタってフォロワーさんが消えてるの,0,0,1482694769595744265,sikireito,四季零斗（低浮上）,"やぁ、初めまして四季零斗というものだよ♪これからよろしく頼むね♪詳しいことは仕様書に書くから読んでな♪
（主）高校生

ベストフレンド→@Souta_Tamazusa

背後垢（@siki_reito_）まぁ、ここにいる人なら通すから〜",30,33,2022-01-16_21:42:44,False,http://pbs.twimg.com/profile_images/1588147580893941760/drS7Mtp-_normal.jpg,,
1621370115089645569,2023-02-03_13:48:53,"くるっぷ、登録しました。（URLはプロフにあります)🌸

くるっぷさんの負担が落ち着いたら、ゆっくり整えようかなと思います。
こちらの相互フォロワーさんはあちらでも相互しますので、どうぞよろしくお願いします🙇‍♂️",0,0,1306431058355740675,mitsuki358,みつき🍀,小説書いてます。児童文庫好き🍀💛第14回、第15回児童書大賞.奨励賞。BB小説家コミュニティ生。🌙アルファポリス、なろう、カクヨム、ノベプラ。 無言フォロー失礼します。DMにはお返事できないことがあります。政治・ビジ垢✖︎ 出会い系✖︎ファンタジーと青春と恋愛。大河ドラマ好き。リンク先はくるっぷです（避難所）,1187,1128,2020-09-17_12:13:48,False,http://pbs.twimg.com/profile_images/1504970717896798209/m-pAFbPB_normal.jpg,,https://t.co/6jaZSEHJxe
1621370112761827329,2023-02-03_13:48:53,"RT @haruhinemui: ⚠️本垢が凍結祭りに巻き込まれたので元のフォロワーさん探してます😭

わかる範囲の方はすでにフォローさせていただきました、！

新規の方も大歓迎です(᷀⸝⸝⸝ᵒ̴̶̷̤︠ ‧̫ ᵒ̴̶̷̤︡⸝⸝⸝)᷁❤️‍🔥
濃く絡める方のみお願いします！ h…",0,5,1608891298953695234,azu_mental,あずき🤍双極性障害1型,関西│25↑│♀︎│双極性障害Ⅰ型│手帳2級取得│年金2級│医療保護入院3回│保護室3回│同棲中の彼居ます│ドクターストップにて休職中。。。│一月カウンセリング受けるので病気増えるかもです😂│気軽にフォローしてください🤍ｽｷ→おしゃれ.飲み.食べる事1/12~ダイエット中！,45,46,2022-12-31_03:22:50,False,http://pbs.twimg.com/profile_images/1617761473614458880/xNXwYzK2_normal.jpg,,
1621370111767756800,2023-02-03_13:48:52,RT @kokonananya: 心配はなちゃん「100人単位でフォロワーさん減ってる気がするけど皆さん生きとりますか？生きてたら猫ちゃんの写真か食べ物の写真くださいな〜🌸」 https://t.co/cR8jjfGxu6,0,159,1231733900776333312,taman0419,たまん,"チロ♂もみじ♂コジロー♂こと♀むぎ♀の日々をつぶやいています！
♂組はみんな🌈の橋へ行っちゃいました😢…残された♀組は仲が悪くて…そんな私たちと仲良くしてくださいね😊‼
@taman0412 もよろしくお願いいたします💖",616,1405,2020-02-24_09:14:05,False,http://pbs.twimg.com/profile_images/1231850897052798976/_mf3mT08_normal.jpg,,
1621370108852723713,2023-02-03_13:48:52,"RT @Syumarumaru_629: 皆さんこんにちは、私です。
今日噂によると、Twitterの凍結祭りで色フォロワーさんが気付かない内に凍結されてたみたいですね。ｺﾜｲ…
原因を調べてみた所、結構身近な物が多くて戦慄しました…
ハッシュタグ３つ以上❌はキツくないですか！…",0,20402,759581236553666560,__vertmare__,はるる,成人済みｱﾗｻ-女/🏀💜/💥/🧵/🐬🦈/🐻12.18/🐻🎀1.8                             お仲間と分からない方はブロ解します👋✨,930,239,2016-07-31_11:47:34,False,http://pbs.twimg.com/profile_images/1541031783726460928/ESK3Z1td_normal.jpg,,
1621370105497255937,2023-02-03_13:48:51,"RT @mokohappy23: 今朝、ワクワクして目覚めたんだけど…Twitter不具合なのかな？😭

『風船🎈飛びました〜』言ってみたかった…

登録してあった誕生日設定も消えてて…フォロワーさんDM出来ない設定になってて不安な朝⛅

これからも仲良くして下さい💕
#ARM…",0,3,1582588809069596672,thv_1230_bts_7,btsarmyasukav1@vote,投票応援📣アカウントの為RT多めです🙇‍♀️投票アカさん無言フォロー失礼いたします🙇‍♀️バンタンのお話はこちら@btsarmyasukav1 で💜,79,73,2022-10-19_13:26:24,False,http://pbs.twimg.com/profile_images/1582603534414946304/pI6NFZvX_normal.png,,
1621370100547993600,2023-02-03_13:48:50,"え、フォロワーさんが15人くらい減ってる…！！
これが噂に聞く凍結祭り……だと！？",0,0,1417779309326917633,blueman_saku,朔,成人済25⤴︎⤴︎やかましい奴ですが、どうぞこちらでも仲良くしてくださいませ💙何事も青い人推し率高い💙 友人の影響で三人称と2BRO.沼に落ちました😇 FAなどゆっくりゆっくり載せていきます🐢  ⚠️無断転載禁止/無断使用禁止(AI学習)/トレス禁止/自作発言禁止⚠️,328,410,2021-07-21_18:32:00,False,http://pbs.twimg.com/profile_images/1578164409976823808/c_oJlyWA_normal.jpg,,
1621370098522157056,2023-02-03_13:48:49,"絶対Twitch3月までに入れるぞ…こうなったら枠こじ開けてやる…
まあゆーてダウンロードぐらいはできそうではあるが。
配信日までに入れて、他のフォロワーさん方の配信も観に行けたら行っちゃうもんね…😠",0,0,1298192216007925766,rui_rui0918,RUIの成長日記,麺類、特にラーメンを愛すRUIです！✨(TLに麺類の写真流れてきたら良いねしちゃう病気にかかってます🤢) ゲームや編集の成長を記録していけたらいいなと思ってます！w 主にゲームプレイ動画•ガチャ動画•開封動画。,67,37,2020-08-25_18:35:29,False,http://pbs.twimg.com/profile_images/1300418726789967880/rK-NKNjX_normal.jpg,,https://t.co/e8MYnGMESt
1621370095938445312,2023-02-03_13:48:49,今チラッと表垢のフォロワーさん数見たけど凍結されたのは5人かな？？,0,0,1578230937548197893,nigirimeshi_7,チャーハンおにぎり,セブンのチャーハンおにぎりが一番美味い,63,48,2022-10-07_12:50:23,False,http://pbs.twimg.com/profile_images/1621304645271556096/tm4QRxwx_normal.jpg,,
1621370092901781504,2023-02-03_13:48:48,"甘味ちゃん(甘味ソーダさん)の垢について告知ありましたので、甘味ちゃんのフォロワーさんで確認が出来て居ない方おられればこちらからどうぞ…！
https://t.co/6GZSodTghJ",0,0,4720482254,daga_1096,†††/だがーさん@Q×Q本販売開始！,"絵や漫画を描きながら音楽を作る人。3Lを描く。
無断転載自作発言×。#QxQFA
ご依頼→https://t.co/dglXHyTAow 感想→https://t.co/YlqbgoJF4u リクエスト→https://t.co/y5meW9razb",92,863,2016-01-07_07:14:44,False,http://pbs.twimg.com/profile_images/1611657364050153473/FcbIarre_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,https://t.co/fvpF8MZNSe
